id,word,polarity,joy,fear,sadness,anger,surprise,disgust,one_word,word_variation,no_variation,sentiment
507,écumeur,negative,0,0,0,0,0,1,1,0,1,-1
508,édifice,positive,0,0,0,0,0,0,1,0,1,1
509,éditeur,positive,0,0,0,0,0,0,1,0,1,1
510,effervescence,negative,0,1,0,0,1,0,1,0,1,-1
512,effroyable,negative,0,0,1,0,1,0,1,0,1,-1
513,égarer,negative,0,1,1,0,1,0,1,0,1,-1
514,élan,positive,0,0,0,0,0,0,1,0,1,1
515,électeur,positive,0,0,0,0,0,0,1,0,1,1
516,éleveur,positive,0,0,0,0,0,0,1,0,1,1
517,élocution,positive,0,0,0,0,0,0,1,0,1,1
518,emballeur,positive,0,0,0,0,0,0,1,0,1,1
519,embarrasser,negative,0,1,0,0,0,1,1,0,1,-1
520,éminent,positive,0,0,0,0,0,0,1,0,1,1
521,émotif,negative,0,1,1,0,0,0,1,0,1,-1
523,employer,positive,0,0,0,0,0,0,1,0,1,1
525,empoisonner,negative,0,1,1,1,1,1,1,0,1,-1
527,emprunteur,negative,0,0,0,0,0,0,1,0,1,-1
536,enchérisseuse,positive,0,0,0,0,0,0,1,0,1,1
537,endormir,positive,0,0,0,0,0,0,1,0,1,1
538,enduire,positive,0,0,0,0,0,0,1,0,1,1
539,enflammer,negative,0,0,0,1,0,0,1,0,1,-1
540,engager,positive,0,0,0,0,0,0,1,0,1,1
541,enlever,negative,0,1,1,1,0,0,1,0,1,-1
542,ennemi,negative,0,1,1,1,0,1,1,0,1,-1
543,ennuyeux,negative,0,1,1,1,0,1,1,0,1,-1
544,énormément,negative,0,0,1,0,0,0,1,0,1,-1
545,enquêtrice,positive,0,0,0,0,0,0,1,0,1,1
546,entaille,negative,0,1,1,0,0,0,1,0,1,-1
547,entente,positive,0,0,0,0,0,0,1,0,1,1
548,entier,positive,0,0,0,0,0,0,1,0,1,1
549,entrain,positive,0,0,0,0,0,0,1,0,1,1
550,entraîneur,positive,0,0,0,0,0,0,1,0,1,1
552,entremetteur,positive,0,0,0,0,0,0,1,0,1,1
553,envieux,negative,0,0,0,1,0,0,1,0,1,-1
555,envoyer,positive,0,0,0,0,0,0,1,0,1,1
556,épars,negative,0,0,1,0,0,0,1,0,1,-1
557,épicier,positive,0,0,0,0,0,0,1,0,1,1
558,épineux,negative,0,1,1,1,1,1,1,0,1,-1
559,éploré,negative,0,1,1,1,0,0,1,0,1,-1
560,épluchure,negative,0,0,0,0,0,0,1,0,1,-1
561,épouse,positive,0,0,0,0,0,0,1,0,1,1
562,épouvantable,negative,0,1,1,1,0,1,1,0,1,-1
563,équivalent,positive,0,0,0,0,0,0,1,0,1,1
564,éroder,negative,0,0,1,0,0,1,1,0,1,-1
565,escarper,negative,0,1,0,0,0,0,1,0,1,-1
566,escroquer,negative,0,1,1,1,1,0,1,0,1,-1
567,espèce,positive,0,0,0,0,0,0,1,0,1,1
568,espiègle,positive,0,0,0,1,1,0,1,0,1,1
569,espion,negative,0,1,0,0,1,0,1,0,1,-1
571,estimable,positive,0,0,0,0,0,0,1,0,1,1
572,étape,positive,0,0,0,0,0,0,1,0,1,1
573,étendre,negative,0,1,1,1,0,1,1,0,1,-1
574,éternel,positive,0,0,1,0,0,0,1,0,1,1
575,étonnant,positive,0,0,0,0,1,0,1,0,1,1
576,étouffer,negative,0,1,1,1,0,0,1,0,1,-1
577,étrange,negative,0,1,0,0,1,1,1,0,1,-1
578,étranger,negative,0,1,1,0,0,1,1,0,1,-1
581,étreindre,positive,0,0,0,0,1,0,1,0,1,1
582,étreinte,positive,0,0,0,0,0,0,1,0,1,1
583,étudiant,positive,0,0,0,0,0,0,1,0,1,1
584,évasif,negative,0,0,0,0,1,0,1,0,1,-1
585,éventuel,negative,0,0,0,0,0,0,1,0,1,-1
586,évitement,negative,0,0,0,0,0,1,1,0,1,-1
587,évocateur,positive,0,0,0,0,0,0,1,0,1,1
588,examinateur,positive,0,0,0,0,0,0,1,0,1,1
589,exceptionnel,positive,0,0,0,0,1,0,1,0,1,1
590,excessif,negative,0,0,1,1,0,0,1,0,1,-1
591,excursion,positive,0,0,0,0,0,0,1,0,1,1
592,excuser,positive,0,0,0,0,0,0,1,0,1,1
594,exécrer,negative,0,1,0,1,0,1,1,0,1,-1
596,exhaustif,positive,0,0,0,0,0,0,1,0,1,1
597,exiger,negative,0,0,0,1,0,0,1,0,1,-1
598,exister,positive,0,0,0,0,0,0,1,0,1,1
599,existence,positive,1,0,0,0,0,0,1,0,1,1
600,expatrier,negative,0,1,1,0,0,0,1,0,1,-1
601,expérimentateur,positive,0,0,0,0,0,0,1,0,1,1
602,expérimenter,positive,0,0,0,0,0,0,1,0,1,1
603,expert,positive,0,0,0,0,0,0,1,0,1,1
604,expertise,positive,0,0,0,0,0,0,1,0,1,1
605,explicatif,positive,0,0,0,0,0,0,1,0,1,1
606,explosif,negative,0,1,0,1,1,0,1,0,1,-1
607,expulser,negative,0,1,1,1,1,0,1,0,1,-1
608,exténuer,negative,0,0,1,0,0,0,1,0,1,-1
609,extrêmement,negative,0,0,1,0,0,0,1,0,1,-1
610,fabricant,positive,0,0,0,0,0,0,1,0,1,1
611,fabriquer,positive,0,0,0,0,0,0,1,0,1,1
613,facile,positive,0,0,0,0,0,0,1,0,1,1
614,facultatif,positive,0,0,0,0,0,0,1,0,1,1
621,faisable,positive,1,0,0,0,0,0,1,0,1,1
622,fallacieux,negative,0,0,0,1,0,1,1,0,1,-1
623,familial,positive,0,0,0,0,0,0,1,0,1,1
624,fanatique,positive,0,1,0,1,0,0,1,0,1,1
625,farfadet,positive,0,1,0,0,0,0,1,0,1,1
626,fastidieux,negative,0,0,1,0,0,0,1,0,1,-1
627,faux,negative,0,1,1,1,0,1,1,0,1,-1
628,favorable,positive,1,0,0,0,0,0,1,0,1,1
629,fécond,positive,0,0,0,0,0,0,1,0,1,1
630,feignant,negative,0,0,0,0,0,1,1,0,1,-1
631,féminin,positive,0,0,0,0,0,0,1,0,1,1
632,fermier,positive,0,0,0,0,0,0,1,0,1,1
633,fermoir,positive,0,0,0,0,0,0,1,0,1,1
634,fervent,positive,0,0,0,0,0,0,1,0,1,1
635,ferveur,positive,1,0,0,0,0,0,1,0,1,1
636,festin,positive,1,0,0,0,0,0,1,0,1,1
637,festif,positive,1,0,0,0,0,0,1,0,1,1
638,feutrer,positive,0,0,0,0,0,0,1,0,1,1
639,fidèle,positive,0,0,0,0,0,0,1,0,1,1
640,fier,positive,0,0,0,0,0,0,1,0,1,1
641,fiévreux,negative,0,1,0,0,0,0,1,0,1,-1
642,figuratif,positive,0,0,0,0,0,0,1,0,1,1
643,filandreux,negative,0,0,0,0,0,1,1,0,1,-1
644,fin,negative,0,1,1,0,0,0,1,0,1,-1
645,flatteur,positive,1,0,0,0,0,0,1,0,1,1
646,flot,negative,0,1,0,0,1,0,1,0,1,-1
650,fonceur,positive,0,0,0,0,0,0,1,0,1,1
651,fonctionnel,positive,0,0,0,0,0,0,1,0,1,1
652,fondateur,positive,0,0,0,0,0,0,1,0,1,1
653,forcer,negative,0,1,0,0,0,0,1,0,1,-1
654,forcément,positive,0,0,0,0,0,0,1,0,1,1
655,foreur,negative,0,1,0,1,0,0,1,0,1,-1
656,formatif,positive,0,0,0,0,0,0,1,0,1,1
657,formateur,positive,0,0,0,0,0,0,1,0,1,1
658,forme,positive,0,0,0,0,0,0,1,0,1,1
659,fort,positive,0,0,0,0,0,0,1,0,1,1
660,forteresse,positive,0,0,0,0,0,0,1,0,1,1
661,fouillis,negative,0,0,0,1,0,1,1,0,1,-1
662,fouineur,negative,0,0,0,1,0,1,1,0,1,-1
663,fourgonnette,positive,0,0,0,0,0,0,1,0,1,1
664,fragmenter,negative,0,0,1,0,0,0,1,0,1,-1
665,franc,positive,0,0,0,0,1,0,1,0,1,1
666,fraternel,positive,0,0,0,0,0,0,1,0,1,1
667,frauduleux,negative,0,0,0,1,0,1,1,0,1,-1
668,frimeur,negative,0,0,0,1,0,0,1,0,1,-1
669,frisson,negative,0,1,0,0,0,0,1,0,1,-1
670,froid,negative,0,0,1,1,0,0,1,0,1,-1
671,fructueux,positive,1,0,0,0,0,0,1,0,1,1
673,fugitif,negative,0,1,1,1,0,1,1,0,1,-1
674,fugueur,negative,0,1,1,0,0,0,1,0,1,-1
676,furie,negative,0,1,1,1,0,0,1,0,1,-1
677,furieux,negative,0,0,0,1,0,1,1,0,1,-1
678,furtif,negative,0,1,0,0,1,0,1,0,1,-1
679,futé,negative,1,0,0,0,0,0,1,0,1,-1
680,gadoue,negative,0,0,0,0,0,1,1,0,1,-1
681,gagnant,positive,0,0,0,0,1,0,1,0,1,1
682,gain,positive,0,0,0,0,1,0,1,0,1,1
683,gamin,positive,0,0,0,1,0,0,1,0,1,1
684,garant,positive,0,0,0,0,0,0,1,0,1,1
685,gardien,positive,0,0,0,0,0,0,1,0,1,1
686,garnement,negative,0,0,0,1,0,0,1,0,1,-1
687,gaspilleur,negative,0,0,1,1,0,1,1,0,1,-1
688,gazouillis,positive,1,0,0,0,0,0,1,0,1,1
689,géant,negative,0,1,0,0,0,1,1,0,1,-1
690,gélatineux,negative,0,0,0,0,0,1,1,0,1,-1
691,gemme,positive,1,0,0,0,0,0,1,0,1,1
692,gêner,negative,0,1,0,0,0,0,1,0,1,-1
693,généraliser,positive,0,0,0,0,0,0,1,0,1,1
695,généreux,positive,0,0,0,0,0,0,1,0,1,1
696,genre,positive,0,0,0,0,0,0,1,0,1,1
697,girond,positive,0,0,0,0,0,0,1,0,1,1
698,gitan,negative,0,0,0,0,0,1,1,0,1,-1
699,glaçage,positive,0,0,0,0,0,0,1,0,1,1
700,glauque,negative,0,1,1,0,0,1,1,0,1,-1
701,globalité,positive,0,0,0,0,0,0,1,0,1,1
702,glume,positive,0,0,0,0,0,0,1,0,1,1
703,gousse,positive,0,0,0,0,0,0,1,0,1,1
704,gracieux,positive,0,0,0,0,0,0,1,0,1,1
705,graduel,positive,0,0,0,0,0,0,1,0,1,1
706,grain,positive,0,0,0,0,0,0,1,0,1,1
709,granuleux,negative,0,0,0,0,0,1,1,0,1,-1
710,gras,negative,0,0,0,0,0,1,1,0,1,-1
711,gravats,negative,0,1,1,0,0,0,1,0,1,-1
712,graveleux,negative,0,0,0,0,0,1,1,0,1,-1
713,graveur,positive,0,0,0,0,0,0,1,0,1,1
714,grincheux,negative,0,0,1,1,0,0,1,0,1,-1
715,grisonner,negative,0,0,1,0,0,1,1,0,1,-1
716,grizzly,negative,0,1,0,0,0,0,1,0,1,-1
717,grossier,negative,0,0,0,0,0,1,1,0,1,-1
718,grossièreté,negative,0,0,0,1,0,1,1,0,1,-1
719,guenille,negative,0,0,1,0,0,1,1,0,1,-1
720,guérissable,positive,0,0,0,0,0,0,1,0,1,1
721,guerrier,negative,0,1,0,1,0,0,1,0,1,-1
722,habitant,positive,0,0,0,0,0,0,1,0,1,1
723,habit,positive,0,0,0,0,0,0,1,0,1,1
724,habituer,positive,0,0,0,0,0,0,1,0,1,1
725,habituel,positive,0,0,0,0,0,0,1,0,1,1
726,haillon,negative,0,0,1,0,0,1,1,0,1,-1
727,haine,negative,0,0,0,1,0,1,1,0,1,-1
728,handicaper,negative,0,1,1,0,0,0,1,0,1,-1
729,hanter,negative,0,1,1,0,0,0,1,0,1,-1
730,harmonieux,positive,0,0,0,0,0,0,1,0,1,1
731,harnachement,negative,0,1,1,0,0,0,1,0,1,-1
732,hâtif,negative,0,0,0,1,0,0,1,0,1,-1
733,haut,negative,0,0,0,0,0,0,1,0,1,-1
734,herbeux,negative,0,0,0,0,0,0,1,0,1,-1
735,héritage,positive,0,0,0,0,0,0,1,0,1,1
736,heureux,positive,1,0,0,0,0,0,1,0,1,1
737,hideux,negative,0,1,1,0,0,1,1,0,1,-1
738,historien,positive,0,0,0,0,0,0,1,0,1,1
739,homosexuel,negative,0,1,0,0,0,0,1,0,1,-1
740,honteux,negative,0,1,1,1,0,1,1,0,1,-1
741,horrible,negative,0,1,0,0,0,1,1,0,1,-1
743,hostilité,negative,0,0,0,1,0,1,1,0,1,-1
744,houleux,negative,0,1,0,1,0,0,1,0,1,-1
745,hystérique,negative,0,1,0,1,0,0,1,0,1,-1
746,idiot,negative,0,0,0,1,0,1,1,0,1,-1
747,ignifuger,positive,0,0,0,0,0,0,1,0,1,1
748,illettré,negative,0,0,1,0,0,1,1,0,1,-1
749,illimiter,positive,0,0,0,0,0,0,1,0,1,1
750,illustre,positive,0,0,0,0,0,0,1,0,1,1
752,imbécile,negative,0,0,0,1,0,1,1,0,1,-1
753,imitateur,negative,0,0,0,1,0,1,1,0,1,-1
754,immaculé,positive,0,0,0,0,0,0,1,0,1,1
755,immatériel,negative,0,0,1,0,0,0,1,0,1,-1
756,immense,positive,0,0,0,0,0,0,1,0,1,1
757,immigrant,negative,0,1,1,0,0,0,1,0,1,-1
758,immigrer,negative,0,1,1,0,0,0,1,0,1,-1
759,immonde,negative,0,1,1,1,0,1,1,0,1,-1
761,impensable,negative,0,1,0,0,0,1,1,0,1,-1
762,impératif,negative,0,0,0,0,0,0,1,0,1,-1
763,impersonnel,negative,0,0,1,0,0,0,1,0,1,-1
764,impitoyable,negative,0,1,0,1,0,0,1,0,1,-1
765,importun,negative,0,0,0,1,0,1,1,0,1,-1
766,imprécis,negative,0,1,1,0,0,0,1,0,1,-1
767,imprévu,negative,0,0,0,0,1,0,1,0,1,-1
768,improductif,negative,0,0,1,1,0,0,1,0,1,-1
769,inactif,negative,0,0,1,0,0,0,1,0,1,-1
770,inadéquat,negative,0,0,1,0,0,0,1,0,1,-1
771,inattendu,negative,0,0,0,0,1,0,1,0,1,-1
772,inattention,negative,0,1,1,0,0,0,1,0,1,-1
773,incalculable,negative,0,0,0,0,0,0,1,0,1,-1
776,incestueux,negative,0,1,1,0,0,1,1,0,1,-1
777,incisive,negative,0,0,1,1,0,0,1,0,1,-1
778,inclure,positive,0,0,0,0,0,0,1,0,1,1
779,incohérent,negative,0,1,0,0,0,0,1,0,1,-1
780,incomparable,positive,0,0,0,0,0,0,1,0,1,1
781,incompétent,negative,0,0,1,0,0,0,1,0,1,-1
782,incompréhensible,negative,0,0,1,0,0,0,1,0,1,-1
783,inconcevable,negative,0,1,0,1,0,1,1,0,1,-1
785,inconscient,negative,0,1,0,0,0,0,1,0,1,-1
786,inconvenance,negative,0,0,0,1,0,1,1,0,1,-1
787,indécent,negative,0,0,0,0,0,1,1,0,1,-1
788,indic,negative,0,0,0,0,0,0,1,0,1,-1
789,indication,positive,0,0,0,0,0,0,1,0,1,1
790,indicatif,positive,0,0,0,0,0,0,1,0,1,1
791,indigent,negative,0,1,1,0,0,0,1,0,1,-1
792,indiscret,negative,0,0,0,1,0,1,1,0,1,-1
793,indompté,negative,0,0,0,1,0,0,1,0,1,-1
795,industrieux,positive,0,0,0,0,0,0,1,0,1,1
796,inébranlable,positive,0,0,0,0,0,0,1,0,1,1
797,inéluctable,negative,0,1,1,0,0,0,1,0,1,-1
798,inexplicable,negative,0,0,1,0,0,0,1,0,1,-1
799,inextensible,negative,0,0,0,0,0,0,1,0,1,-1
800,infâme,negative,0,1,1,1,1,1,1,0,1,-1
801,infect,negative,0,1,0,1,0,1,1,0,1,-1
802,infectieux,negative,0,1,1,0,0,1,1,0,1,-1
803,inférieur,negative,0,1,1,1,0,0,1,0,1,-1
804,infertile,negative,0,0,1,0,0,0,1,0,1,-1
805,infiltration,negative,0,0,0,0,0,1,1,0,1,-1
806,inflexible,negative,0,0,0,1,0,0,1,0,1,-1
807,influençable,negative,0,0,0,0,0,0,1,0,1,-1
808,informateur,positive,0,0,0,0,0,0,1,0,1,1
809,infraction,negative,0,1,1,1,0,1,1,0,1,-1
810,ingénieux,positive,0,0,0,0,0,0,1,0,1,1
811,inhabituel,negative,0,0,0,0,1,0,1,0,1,-1
812,inhospitalier,negative,0,1,1,0,0,0,1,0,1,-1
813,initiateur,positive,0,0,0,0,0,0,1,0,1,1
814,initier,positive,0,0,0,0,0,0,1,0,1,1
815,injustifiable,negative,0,0,1,1,0,1,1,0,1,-1
816,innocent,positive,0,0,0,0,0,0,1,0,1,1
817,inoffensif,positive,0,0,0,0,0,0,1,0,1,1
818,inquiet,negative,0,1,1,0,0,0,1,0,1,-1
819,inquisiteur,negative,0,1,1,1,1,0,1,0,1,-1
820,insensible,negative,0,0,1,0,0,1,1,0,1,-1
821,insidieux,negative,0,1,0,1,0,1,1,0,1,-1
822,insolite,negative,0,0,0,0,1,0,1,0,1,-1
823,insouciant,negative,0,0,1,1,0,1,1,0,1,-1
824,insoutenable,negative,0,1,1,0,0,1,1,0,1,-1
825,inspecteur,positive,0,0,0,0,0,0,1,0,1,1
826,instinctif,positive,0,1,0,1,0,1,1,0,1,1
827,instructif,positive,0,0,0,0,0,0,1,0,1,1
828,instructrice,positive,0,0,0,0,0,0,1,0,1,1
829,instruire,positive,0,0,0,0,0,0,1,0,1,1
830,insurger,negative,0,0,0,1,0,0,1,0,1,-1
831,intellectuel,positive,0,0,0,0,0,0,1,0,1,1
833,intentionnel,negative,0,0,0,1,0,0,1,0,1,-1
834,interminable,negative,0,1,1,1,0,0,1,0,1,-1
835,interrogateur,negative,0,1,0,0,0,0,1,0,1,-1
836,interrompre,negative,0,0,1,1,1,0,1,0,1,-1
837,interruption,negative,0,0,1,0,1,0,1,0,1,-1
838,intervieweur,positive,0,1,0,0,0,0,1,0,1,1
839,intime,positive,0,0,0,0,0,0,1,0,1,1
840,introductif,positive,0,0,0,0,0,0,1,0,1,1
841,introspectif,positive,0,0,0,0,0,0,1,0,1,1
842,introverti,negative,0,1,1,0,0,0,1,0,1,-1
843,intrus,negative,0,1,0,1,1,0,1,0,1,-1
844,intrusion,negative,0,1,1,1,1,0,1,0,1,-1
845,intrusif,negative,0,1,0,1,1,1,1,0,1,-1
846,intuitif,positive,0,0,0,0,0,0,1,0,1,1
847,inutilisé,negative,0,0,1,0,0,0,1,0,1,-1
848,invariable,positive,0,0,0,0,0,0,1,0,1,1
849,inventif,positive,1,0,0,0,0,0,1,0,1,1
850,inventeur,positive,0,0,0,0,0,0,1,0,1,1
851,investigateur,positive,0,0,0,0,0,0,1,0,1,1
852,irrationnel,negative,0,1,0,0,0,1,1,0,1,-1
853,irréel,negative,0,1,1,0,1,0,1,0,1,-1
854,irréfléchi,negative,0,1,0,1,1,0,1,0,1,-1
855,irrégulier,negative,0,1,1,1,0,0,1,0,1,-1
856,irrespectueux,negative,0,1,1,1,0,1,1,0,1,-1
857,irrévérencieux,negative,0,0,0,1,0,1,1,0,1,-1
858,isoler,negative,0,0,1,0,0,0,1,0,1,-1
859,itératif,positive,0,0,0,0,0,0,1,0,1,1
860,jadis,positive,0,0,0,0,0,0,1,0,1,1
861,jappement,negative,0,1,0,1,1,0,1,0,1,-1
862,jeter,negative,0,1,0,1,0,0,1,0,1,-1
864,joaillier,positive,0,0,0,0,0,0,1,0,1,1
865,jovial,positive,1,0,0,0,0,0,1,0,1,1
866,joyeux,positive,0,0,0,0,1,0,1,0,1,1
867,joyeusement,positive,1,0,0,0,0,0,1,0,1,1
868,judicieux,positive,0,0,0,0,0,0,1,0,1,1
869,jumelle,positive,0,0,0,0,0,0,1,0,1,1
870,kidnapper,negative,0,1,1,1,1,0,1,0,1,-1
873,laborieux,negative,0,0,1,0,0,0,1,0,1,-1
876,laiterie,positive,0,0,0,0,0,0,1,0,1,1
877,laiteux,positive,0,0,0,0,0,0,1,0,1,1
878,lame,positive,0,1,0,0,0,0,1,0,1,1
879,lamelle,positive,0,0,0,0,0,0,1,0,1,1
880,lamentable,negative,0,1,1,1,0,1,1,0,1,-1
881,lascif,negative,0,0,0,0,0,1,1,0,1,-1
882,las,negative,0,0,1,0,0,0,1,0,1,-1
883,latéral,positive,0,0,0,0,0,0,1,0,1,1
884,latéralement,negative,0,0,0,0,0,0,1,0,1,-1
885,lauréat,positive,0,0,0,0,0,0,1,0,1,1
886,laxatif,negative,0,1,0,0,0,1,1,0,1,-1
887,léger,positive,0,0,0,0,0,0,1,0,1,1
888,législatif,positive,0,0,0,0,0,0,1,0,1,1
889,législateur,positive,0,0,0,0,0,0,1,0,1,1
890,leurre,negative,0,1,0,0,1,0,1,0,1,-1
891,libéral,positive,0,0,0,0,0,0,1,0,1,1
892,libidineux,positive,1,0,0,0,0,0,1,0,1,1
893,licenciement,negative,0,1,1,1,0,0,1,0,1,-1
894,ligneux,positive,0,0,0,0,0,0,1,0,1,1
895,limitatif,negative,0,1,1,0,0,0,1,0,1,-1
896,limite,negative,0,0,0,0,0,0,1,0,1,-1
897,limitrophe,positive,0,0,0,0,0,0,1,0,1,1
900,litigieux,negative,0,1,0,1,0,1,1,0,1,-1
901,locution,positive,0,0,0,0,0,0,1,0,1,1
902,locuteur,positive,0,0,0,0,0,0,1,0,1,1
903,logement,positive,0,0,0,0,0,0,1,0,1,1
904,longue,positive,0,0,0,0,0,0,1,0,1,1
905,louable,positive,0,0,0,0,1,0,1,0,1,1
906,lourd,negative,0,0,1,1,0,0,1,0,1,-1
907,loyal,positive,0,0,0,0,0,0,1,0,1,1
908,loyauté,positive,0,0,0,0,0,0,1,0,1,1
909,lucratif,positive,1,0,0,0,0,0,1,0,1,1
912,lumineux,positive,1,0,0,0,0,0,1,0,1,1
913,lunatique,negative,0,0,0,0,1,0,1,0,1,-1
914,lustrer,positive,0,0,0,0,0,0,1,0,1,1
915,lutteur,negative,0,1,0,1,0,0,1,0,1,-1
916,luxueux,positive,1,0,0,0,0,0,1,0,1,1
917,magicien,positive,0,0,0,0,1,0,1,0,1,1
918,magnitude,positive,0,0,0,0,0,0,1,0,1,1
919,maîtrise,positive,0,0,0,0,1,0,1,0,1,1
920,majesté,positive,1,0,0,0,0,0,1,0,1,1
921,majestueux,positive,0,0,0,0,1,0,1,0,1,1
922,malade,negative,0,1,1,0,0,0,1,0,1,-1
923,maladif,negative,0,0,1,0,0,1,1,0,1,-1
924,maladroit,negative,0,1,0,0,0,1,1,0,1,-1
925,malavisé,negative,0,0,0,0,0,1,1,0,1,-1
926,malchanceux,negative,0,1,1,1,0,1,1,0,1,-1
927,malheureux,negative,0,0,1,1,0,1,1,0,1,-1
928,maligne,negative,0,1,1,1,0,0,1,0,1,-1
929,malléable,positive,0,0,0,0,0,0,1,0,1,1
930,malpropre,negative,0,0,0,0,0,1,1,0,1,-1
931,malveillant,negative,0,0,0,1,0,0,1,0,1,-1
932,maniable,positive,0,0,0,0,0,0,1,0,1,1
933,manière,negative,0,0,0,1,0,1,1,0,1,-1
934,manifestant,positive,0,0,0,0,0,0,1,0,1,1
935,manifeste,positive,0,1,0,0,0,0,1,0,1,1
936,manuelle,positive,0,0,0,0,0,0,1,0,1,1
937,marais,negative,0,1,0,0,0,1,1,0,1,-1
938,marchand,positive,0,0,0,0,0,0,1,0,1,1
940,marcheur,positive,0,0,0,0,0,0,1,0,1,1
941,marécage,negative,0,1,1,0,0,1,1,0,1,-1
942,marécageux,negative,0,1,0,0,0,1,1,0,1,-1
943,marginal,negative,0,0,1,0,0,0,1,0,1,-1
944,marieur,positive,0,0,0,0,0,0,1,0,1,1
945,marinade,negative,0,1,0,0,0,0,1,0,1,-1
946,marmonner,negative,0,1,1,1,0,0,1,0,1,-1
948,masculinité,positive,0,0,0,0,0,0,1,0,1,1
949,matelas,positive,0,0,0,0,0,0,1,0,1,1
950,matelassage,positive,0,0,0,0,0,0,1,0,1,1
951,matériel,positive,0,0,0,0,0,0,1,0,1,1
952,maternel,positive,0,0,0,0,0,0,1,0,1,1
953,mathématicien,positive,0,0,0,0,0,0,1,0,1,1
955,maudire,negative,0,0,0,1,0,0,1,0,1,-1
956,maussade,negative,0,1,1,0,0,0,1,0,1,-1
957,maximum,positive,0,0,0,0,0,0,1,0,1,1
958,mec,negative,0,0,0,0,0,0,1,0,1,-1
959,mécanicien,positive,0,0,0,0,0,0,1,0,1,1
960,mécanisme,positive,0,0,0,0,0,0,1,0,1,1
961,méconnaître,negative,0,0,1,0,0,0,1,0,1,-1
963,méditerranéen,positive,0,0,0,0,0,0,1,0,1,1
964,mélancolique,negative,0,0,1,0,0,0,1,0,1,-1
965,mélanger,positive,0,0,0,0,0,0,1,0,1,1
966,mélodieux,positive,0,0,0,0,0,0,1,0,1,1
967,mendiant,negative,0,0,1,0,0,0,1,0,1,-1
968,menstruation,negative,0,0,0,0,0,0,1,0,1,-1
969,menstruel,positive,0,0,0,0,0,0,1,0,1,1
970,menteur,negative,0,0,0,1,0,1,1,0,1,-1
971,menu,positive,0,0,0,0,0,0,1,0,1,1
972,méprendre,negative,0,0,0,1,0,1,1,0,1,-1
973,méprisable,negative,0,0,0,1,0,1,1,0,1,-1
974,mercuriel,negative,0,1,0,1,1,0,1,0,1,-1
975,mériter,positive,0,0,0,0,0,0,1,0,1,1
976,merveilleux,positive,0,0,0,0,1,0,1,0,1,1
977,messager,positive,0,0,0,0,0,0,1,0,1,1
978,méticuleux,negative,0,1,1,0,0,1,1,0,1,-1
979,métier,positive,0,0,0,0,0,0,1,0,1,1
981,meulage,negative,0,0,0,1,0,1,1,0,1,-1
983,militant,negative,0,0,0,1,0,0,1,0,1,-1
984,mince,negative,0,1,1,0,0,0,1,0,1,-1
985,miniature,negative,0,1,1,0,0,0,1,0,1,-1
986,ministériel,positive,0,0,0,0,0,0,1,0,1,1
987,minuscule,positive,0,0,1,0,0,0,1,0,1,1
988,minutieux,positive,0,0,0,0,0,0,1,0,1,1
989,miraculeux,positive,0,0,0,0,1,0,1,0,1,1
990,miséricordieux,positive,1,0,0,0,0,0,1,0,1,1
991,mixture,negative,0,0,0,0,0,1,1,0,1,-1
992,modèle,positive,0,0,0,0,0,0,1,0,1,1
993,modérateur,positive,0,0,0,0,0,0,1,0,1,1
994,modérer,positive,0,0,0,0,0,0,1,0,1,1
995,modeste,positive,0,0,1,0,0,0,1,0,1,1
996,mou,negative,0,0,1,0,0,1,1,0,1,-1
997,montagneux,positive,0,0,0,0,0,0,1,0,1,1
998,monter,positive,0,0,0,0,0,0,1,0,1,1
999,moqueur,negative,0,0,1,1,0,1,1,0,1,-1
1000,morne,negative,0,0,1,0,0,0,1,0,1,-1
1001,morose,negative,0,0,1,0,0,0,1,0,1,-1
1002,mortel,negative,0,1,1,1,0,1,1,0,1,-1
1003,motocross,negative,0,1,0,1,0,0,1,0,1,-1
1004,mouchard,negative,0,0,0,1,0,0,1,0,1,-1
1005,mouffette,negative,0,0,0,0,0,1,1,0,1,-1
1006,mousse,negative,0,0,0,0,0,1,1,0,1,-1
1007,mousseux,negative,0,0,0,0,0,1,1,0,1,-1
1008,mouvement,positive,0,0,0,0,0,0,1,0,1,1
1009,moyenne,positive,0,0,0,0,0,0,1,0,1,1
1011,mugissement,negative,0,1,1,1,0,0,1,0,1,-1
1012,musicien,positive,0,0,0,0,0,0,1,0,1,1
1013,mutuel,positive,0,0,0,0,0,0,1,0,1,1
1014,mystérieux,negative,0,1,0,0,1,0,1,0,1,-1
1015,nain,negative,0,0,0,0,0,0,1,0,1,-1
1016,narquois,negative,0,0,0,1,0,1,1,0,1,-1
1017,narrateur,positive,0,0,0,0,0,0,1,0,1,1
1018,nauséeux,negative,0,0,1,0,0,1,1,0,1,-1
1019,navigateur,positive,0,0,0,0,0,0,1,0,1,1
1020,nébuleuse,negative,0,1,0,0,0,0,1,0,1,-1
1021,négociant,positive,0,0,0,0,0,0,1,0,1,1
1022,négociateur,positive,0,0,0,0,0,0,1,0,1,1
1023,négresse,negative,0,0,0,1,0,0,1,0,1,-1
1024,neigeux,positive,0,0,0,0,0,0,1,0,1,1
1025,néné,negative,0,0,0,0,0,0,1,0,1,-1
1026,nerveux,positive,0,0,0,0,1,0,1,0,1,1
